16900000,7736666.66666667,3920000,2013333.33333333,801666.666666667,400333.333333333,202333.333333333,84800,47966.6666666667,32700,31433.3333333333
21300000,9716666.66666667,4930000,2536666.66666667,1005333.33333333,504333.333333333,256000,111333.333333333,67633.3333333333,49800,46100
21400000,9746666.66666667,4953333.33333333,2550000,1011000,507000,256666.666666667,110333.333333333,65866.6666666667,47900,44333.3333333333
19800000,9033333.33333333,4580000,2353333.33333333,935666.666666667,467000,235333.333333333,98133.3333333333,54533.3333333333,36200,32633.3333333333
18700000,8516666.66666667,4310000,2206666.66666667,875000,438666.666666667,221000,91566.6666666667,50133.3333333333,32433.3333333333,28666.6666666667
21333333.3333333,9753333.33333333,4936666.66666667,2523333.33333333,1001333.33333333,502000,252666.666666667,104133.333333333,56166.6666666667,35433.3333333333,29900
18800000,8553333.33333333,4333333.33333333,2223333.33333333,881666.666666667,440666.666666667,221666.666666667,91733.3333333333,50000,31966.6666666667,27100
20833333.3333333,9513333.33333333,4820000,2470000,978666.666666667,490333.333333333,247000,102766.666666667,56900,37800,33266.6666666667
19166666.6666667,8743333.33333333,4420000,2260000,900000,448666.666666667,225666.666666667,93366.6666666667,50933.3333333333,32533.3333333333,27066.6666666667
21533333.3333333,9813333.33333333,4976666.66666667,2550000,1009333.33333333,506333.333333333,255000,105133.333333333,56700,35566.6666666667,28700
18466666.6666667,8440000,4260000,2183333.33333333,865000,433666.666666667,218666.666666667,90333.3333333333,49233.3333333333,31300,25533.3333333333
24766666.6666667,11333333.3333333,5750000,2933333.33333333,1170000,583000,293666.666666667,120666.666666667,64433.3333333333,39766.6666666667,30666.6666666667
24266666.6666667,11100000,5660000,2896666.66666667,1150000,573333.333333333,288333.333333333,118000,62733.3333333333,38300,29333.3333333333
22833333.3333333,10433333.3333333,5280000,2693333.33333333,1070000,536000,270000,111000,59600,37366.6666666667,29533.3333333333
19400000,8873333.33333333,4516666.66666667,2320000,921333.333333333,458666.666666667,231000,95433.3333333333,51900,32933.3333333333,26266.6666666667
27666666.6666667,12700000,6450000,3283333.33333333,1306666.66666667,652000,327333.333333333,133333.333333333,70566.6666666667,42533.3333333333,31166.6666666667
19000000,8783333.33333333,4483333.33333333,2296666.66666667,915666.666666667,458666.666666667,231000,95233.3333333333,51466.6666666667,32533.3333333333,26266.6666666667
23266666.6666667,10633333.3333333,5406666.66666667,2763333.33333333,1100000,549666.666666667,276000,113000,60066.6666666667,36500,27700
25233333.3333333,11566666.6666667,5870000,3006666.66666667,1196666.66666667,597333.333333333,300000,122666.666666667,64600,38833.3333333333,29333.3333333333
24866666.6666667,11400000,5800000,2966666.66666667,1180000,589333.333333333,297000,121666.666666667,65533.3333333333,40900,32366.6666666667
22633333.3333333,10333333.3333333,5240000,2680000,1060000,532333.333333333,267666.666666667,109666.666666667,58500,35800,28133.3333333333
26366666.6666667,12066666.6666667,6120000,3123333.33333333,1236666.66666667,617666.666666667,310666.666666667,126666.666666667,67333.3333333333,40800,32966.6666666667
19600000,8923333.33333333,4526666.66666667,2323333.33333333,921333.333333333,461000,232000,95833.3333333333,52200,33466.6666666667,29666.6666666667
24500000,11200000,5686666.66666667,2913333.33333333,1153333.33333333,578333.333333333,291000,119000,63600,39033.3333333333,32833.3333333333
50933333.3333333,25866666.6666667,16766666.6666667,8590000,3393333.33333333,1703333.33333333,861000,350666.666666667,181000,101233.333333333,63200
26966666.6666667,12333333.3333333,6280000,3213333.33333333,1276666.66666667,637333.333333333,320333.333333333,130333.333333333,69033.3333333333,41766.6666666667,34866.6666666667
20733333.3333333,9470000,4783333.33333333,2453333.33333333,971000,487666.666666667,246000,102366.666666667,57400,38300,35266.6666666667
22833333.3333333,10466666.6666667,5313333.33333333,2723333.33333333,1083333.33333333,542666.666666667,274000,115000,64100,42000,37433.3333333333
22100000,10103333.3333333,5113333.33333333,2616666.66666667,1039666.66666667,519000,261666.666666667,107000,57600,36133.3333333333,32266.6666666667
27066666.6666667,12400000,6300000,3226666.66666667,1276666.66666667,639666.666666667,321333.333333333,131333.333333333,69100,41633.3333333333,34700
24600000,11300000,5733333.33333333,2940000,1166666.66666667,584000,293666.666666667,120000,63833.3333333333,39000,33300
25633333.3333333,11766666.6666667,5976666.66666667,3060000,1216666.66666667,608333.333333333,306000,124666.666666667,66666.6666666667,41300,35666.6666666667
18800000,8543333.33333334,4313333.33333333,2213333.33333333,878333.333333333,439666.666666667,221666.666666667,91466.6666666667,49700,31666.6666666667,28266.6666666667
52666666.6666667,48866666.6666667,24866666.6666667,12900000,5096666.66666667,2576666.66666667,1296666.66666667,526333.333333333,269666.666666667,148666.666666667,89633.3333333333
28866666.6666667,13266666.6666667,6736666.66666667,3443333.33333333,1363333.33333333,681000,342666.666666667,140000,74066.6666666667,44300,35500
18233333.3333333,8326666.66666667,4220000,2173333.33333333,862666.666666667,432666.666666667,219666.666666667,95366.6666666667,58133.3333333333,42433.3333333333,38500
6336666.66666667,3073333.33333333,1570000,806666.666666667,322666.666666667,163000,82566.6666666667,33833.3333333333,17866.6666666667,10500,7256.66666666667
19933333.3333333,9130000,4623333.33333333,2373333.33333333,942666.666666667,471333.333333333,237666.666666667,98366.6666666667,53833.3333333333,34866.6666666667,30200
17633333.3333333,8030000,4073333.33333333,2093333.33333333,830666.666666667,416333.333333333,212000,92766.6666666667,57166.6666666667,41933.3333333333,37133.3333333333
19300000,8810000,4460000,2290000,907333.333333333,454000,228666.666666667,94333.3333333333,51166.6666666667,32500,26966.6666666667
18400000,8400000,4263333.33333333,2193333.33333333,871666.666666667,435666.666666667,222000,97866.6666666667,61933.3333333333,46933.3333333333,41766.6666666667
19133333.3333333,8746666.66666667,4433333.33333333,2280000,901333.333333333,451666.666666667,227666.666666667,93900,51000,32333.3333333333,26300
23800000,10866666.6666667,5500000,2823333.33333333,1116666.66666667,558333.333333333,281000,115666.666666667,61533.3333333333,37600,28866.6666666667
550333333.333333,2183333333.33333,1560000000,1206666666.66667,583666666.666667,295333333.333333,144666666.666667,55400000,24800000,8646666.66666667,1833333.33333333
18800000,8546666.66666667,4330000,2230000,881000,440333.333333333,221333.333333333,91166.6666666667,49333.3333333333,30966.6666666667,24433.3333333333
539666666.666667,273000000,143333333.333333,723266666.666667,522333333.333333,261666666.666667,116666666.666667,50933333.3333333,23866666.6666667,7700000,1633333.33333333
18900000,8603333.33333333,4356666.66666667,2250000,894000,444666.666666667,224000,92433.3333333333,50266.6666666667,31800,25500
50966666.6666667,25666666.6666667,23133333.3333333,11900000,4753333.33333333,2356666.66666667,1176666.66666667,474333.333333333,240666.666666667,130000,69866.6666666667
21500000,9820000,4980000,2550000,1010000,506000,254666.666666667,104133.333333333,56033.3333333333,34866.6666666667,27400
18966666.6666667,8670000,4390000,2253333.33333333,896666.666666667,447000,224666.666666667,92766.6666666667,50366.6666666667,31966.6666666667,26033.3333333333
18633333.3333333,8516666.66666667,4310000,2213333.33333333,880000,438666.666666667,220666.666666667,91200,49633.3333333333,31466.6666666667,25566.6666666667
22400000,10180000,5180000,2660000,1053333.33333333,528000,266666.666666667,113000,65966.6666666667,46066.6666666667,39066.6666666667
22766666.6666667,10333333.3333333,5266666.66666667,2683333.33333333,1073333.33333333,534000,268333.333333333,110333.333333333,58866.6666666667,36333.3333333333,29366.6666666667
